state_name,state_alpha,place,lon,lat
Virginia,VA,Cascades,-77.3874139843652,39.04643344306919
Virginia,VA,Castlewood,-82.28786168695974,36.878194150327396
Virginia,VA,Catlett,-77.63700702683612,38.653962718747366
Virginia,VA,Cats Bridge,-75.77972227191935,37.54909255713489
Virginia,VA,Cave Spring,-80.00727919554816,37.225389065053584
Virginia,VA,Cedar Bluff,-81.76319945134303,37.0875703944856
Virginia,VA,Central Garage,-77.13152988978403,37.745802210700695
Virginia,VA,Centreville,-77.43884260341322,38.839054707539965
Virginia,VA,Chamberlayne,-77.42882614655163,37.627959889267565
Virginia,VA,Chantilly,-77.44527118317849,38.8868203482525
Virginia,VA,Charles City,-77.06871405582804,37.34405118480252
Virginia,VA,Charlotte Court House,-78.63768805861896,37.056261818125016
Virginia,VA,Charlottesville,-78.48552169261201,38.03749254294113
Virginia,VA,Chase City,-78.46098015689779,36.7998266358431
Virginia,VA,Chase Crossing,-75.6657617864906,37.7603790150941
Virginia,VA,Chatham,-79.3966501664561,36.818486363975154
Virginia,VA,Chatmoss,-79.79806833942828,36.67577368601779
Virginia,VA,Cheriton,-75.96794901845753,37.29188655967056
Virginia,VA,Cherry Hill,-77.28947944297657,38.56959568617693
Virginia,VA,Chesapeake,-76.30237833979542,36.67778914381859
Virginia,VA,Chester,-77.43421013935645,37.35307543830119
Virginia,VA,Chester Gap,-78.13248485133346,38.853373568676226
Virginia,VA,Chilhowie,-81.68318806699628,36.80091687136806
Virginia,VA,Chincoteague,-75.3495579977597,37.959926893132106
Virginia,VA,Christiansburg,-80.40279228131548,37.14110160708366
Virginia,VA,Churchville,-79.16190382747283,38.22471808203664
Virginia,VA,Claremont,-76.96655143747147,37.22726926940321
Virginia,VA,Clarksville,-78.56391582724771,36.61716074167841
Virginia,VA,Claypool Hill,-81.75056588648334,37.063344663361285
Virginia,VA,Cleveland,-82.1526504715745,36.94335218908599
Virginia,VA,Clifton,-77.38655429774197,38.78022801541126
Virginia,VA,Clifton Forge,-79.82495700404932,37.82319147552465
Virginia,VA,Clinchco,-82.35618133449124,37.15884082563319
Virginia,VA,Clinchport,-82.74512788580694,36.67806026434298
Virginia,VA,Clintwood,-82.45728297113811,37.15068927635997
Virginia,VA,Clover,-78.7284397685163,36.83896822616116
Virginia,VA,Cloverdale,-79.90552386642693,37.35659386805214
Virginia,VA,Cluster Springs,-78.92207418867697,36.61281455293946
Virginia,VA,Coeburn,-82.46979760922295,36.94442385333809
Virginia,VA,Collinsville,-79.91214984999777,36.72150712359462
Virginia,VA,Colonial Beach,-76.97841608598635,38.25647454478913
Virginia,VA,Colonial Heights,-77.39689826306427,37.26500176368816
Virginia,VA,Columbia,-78.16322045472742,37.753811538710245
Virginia,VA,Concord,-78.98618754123021,37.34262856166643
Virginia,VA,Countryside,-77.41236221806402,39.05176192226246
Virginia,VA,County Center,-77.35065218192481,38.691675767708624
Virginia,VA,Courtland,-77.06199087991499,36.71232220535747
Virginia,VA,Covington,-79.98676974953439,37.77853717549153
Virginia,VA,Craigsville,-79.38533568408272,38.08378425899136
Virginia,VA,Crewe,-78.13066685601459,37.181249567659364
Virginia,VA,Crimora,-78.84127585308813,38.161782168578256
Virginia,VA,Crosspointe,-77.26383325118687,38.72529666989712
Virginia,VA,Crozet,-78.69621239600053,38.06452004986036
Virginia,VA,Culpeper,-78.00012488749417,38.47046152511123
Virginia,VA,Cumberland,-78.25766916001578,37.491413336552924
Virginia,VA,Dahlgren,-77.0624144080311,38.34435162835018
Virginia,VA,Dahlgren Center,-77.03235419127856,38.33995107054784
Virginia,VA,Dale City,-77.3459271105029,38.64731304703588
Virginia,VA,Daleville,-79.91320219089462,37.415017541943826
Virginia,VA,Damascus,-81.7891097318367,36.63263509618514
Virginia,VA,Dante,-82.2960221878329,36.97917750597898
Virginia,VA,Danville,-79.40874877171048,36.583082430088574
Virginia,VA,Dayton,-78.94118030567488,38.41727652591506
Virginia,VA,Deep Creek,-75.75493890054649,37.763023489484524
Virginia,VA,Deerfield,-79.41045900269056,38.195440664999225
Virginia,VA,Deltaville,-76.33305202855398,37.55251305581171
Virginia,VA,Dendron,-76.92401767903328,37.036394028734534
Virginia,VA,Dillwyn,-78.46130735450602,37.54108485615551
Virginia,VA,Dooms,-78.8494711322365,38.10274805003365
Virginia,VA,Drakes Branch,-78.600932490663,36.99334230358509
Virginia,VA,Dranesville,-77.36928482071191,38.99547740051428
Virginia,VA,Draper,-80.73727358642925,37.00121719217017
Virginia,VA,Dryden,-82.94330918462533,36.77641076019891
Virginia,VA,Dublin,-80.68308449829335,37.09868969681729
Virginia,VA,Duffield,-82.79617968134447,36.719736341965564
Virginia,VA,Dulles Town Center,-77.41959438704329,39.02645278681538
Virginia,VA,Dumbarton,-77.50654679314002,37.61299273539608
Virginia,VA,Dumfries,-77.323348149409,38.56701248374464
Virginia,VA,Dungannon,-82.46806335894598,36.82847500329146
Virginia,VA,Dunn Loring,-77.23159238697978,38.894464986877274
Virginia,VA,East Highland Park,-77.3865235336175,37.577036290347934
Virginia,VA,East Lexington,-79.4160469567565,37.80088395447491
Virginia,VA,Eastville,-75.9416900534674,37.35098919073409
Virginia,VA,Ebony,-77.98395024508363,36.57594610077288
Virginia,VA,Edinburg,-78.56342032996899,38.82354806444074
Virginia,VA,Elkton,-78.6160346977687,38.41060534067047
Virginia,VA,Elliston,-80.2244844217831,37.21634674470352
Virginia,VA,Emory,-81.8279888334823,36.77999180046918
Virginia,VA,Emporia,-77.53558946564446,36.6953440180471
Virginia,VA,Enon,-77.3194331845519,37.32730146638443
Virginia,VA,Esmont,-78.59589536215447,37.82837473639939
Virginia,VA,Ettrick,-77.42865789527899,37.243450501314285
Virginia,VA,Ewing,-83.42911542078858,36.638089831123665
Virginia,VA,Exmore,-75.82827588297155,37.529484946530104
Virginia,VA,Fair Lakes,-77.38845026780459,38.85304450900895
Virginia,VA,Fair Oaks,-77.35856897732228,38.8653217404994
Virginia,VA,Fairfax,-77.29982137520982,38.85306922823607
Virginia,VA,Fairfax Station,-77.33578065502046,38.79419925536357
Virginia,VA,Fairlawn,-80.55667646178155,37.14757447870649
Virginia,VA,Fairview,-78.46534671735412,36.8292330849662
Virginia,VA,Fairview Beach,-77.24228553289792,38.32823125340819
Virginia,VA,Falls Church,-77.17510314131528,38.88467815348442
Virginia,VA,Falmouth,-77.4655137801183,38.33193042953916
Virginia,VA,Fancy Gap,-80.69967157335851,36.677057248159294
Virginia,VA,Farmville,-78.40021228312017,37.295899260568994
Virginia,VA,Ferrum,-80.01488583241205,36.93134061385021
Virginia,VA,Fieldale,-79.94238330078586,36.700913545844486
Virginia,VA,Fincastle,-79.8756678001954,37.49936449842943
Virginia,VA,Fishersville,-78.9686565778585,38.10047156163406
Virginia,VA,Flint Hill,-78.10278064332215,38.766613776785434
Virginia,VA,Floris,-77.40834606305658,38.934666263402626
Virginia,VA,Floyd,-80.31839294913593,36.91177866196199
Virginia,VA,Forest,-79.28314044923158,37.37278800846897
Virginia,VA,Fort Belvoir,-77.14585957532232,38.71187725056108
Virginia,VA,Fort Chiswell,-80.95767254015351,36.9443521578491
Virginia,VA,Fort Hunt,-77.05893054947124,38.73607375202679
Virginia,VA,Fort Lee,-77.33249477820294,37.235671186274296
Virginia,VA,Franconia,-77.15866309046899,38.76821231598928
Virginia,VA,Franklin,-76.93861209845124,36.68308555183964
Virginia,VA,Franklin Farm,-77.39687006931732,38.913294267534205
Virginia,VA,Fredericksburg,-77.48719130448431,38.29920619482981
Virginia,VA,Free Union,-78.55946220355219,38.15392189019005
Virginia,VA,Fries,-80.97518418857669,36.71398589125227
Virginia,VA,Front Royal,-78.18376350341784,38.925975826622775
Virginia,VA,Gainesville,-77.63474902902907,38.793054616556795
Virginia,VA,Galax,-80.9175613397696,36.66606177998527
Virginia,VA,Gargatha,-75.58193841471207,37.79045252311666
Virginia,VA,Gasburg,-77.87215210101829,36.55881914525221
Virginia,VA,Gate City,-82.57818186078117,36.640140301305024
Virginia,VA,George Mason,-77.31853222786224,38.83546031018571
Virginia,VA,Glade Spring,-81.77260502729477,36.7898583668316
Virginia,VA,Glasgow,-79.45136213584419,37.634801316789584
Virginia,VA,Glen Allen,-77.48376486294086,37.666026770624335
Virginia,VA,Glen Lyn,-80.85803872577185,37.3726519124239
Virginia,VA,Glenvar,-80.12561070050924,37.27601496574805
Virginia,VA,Gloucester Courthouse,-76.52596479119605,37.40527111270221
Virginia,VA,Gloucester Point,-76.50428396022906,37.276650362074
Virginia,VA,Goochland,-77.89435093104159,37.69731268034469
Virginia,VA,Gordonsville,-78.18791208073316,38.13604148958157
Virginia,VA,Goshen,-79.50666578032353,37.99010959112006
Virginia,VA,Gratton,-81.42120811336414,37.13514161418163
Virginia,VA,Great Falls,-77.30128134913433,39.01102357393972
Virginia,VA,Greenbackville,-75.38691098165447,38.01046163624589
Virginia,VA,Greenbriar,-77.3970100669201,38.87169901874042
Virginia,VA,Greenbush,-75.67963132563008,37.73972100111044
Virginia,VA,Greenville,-79.1522325882589,38.003592608361316
Virginia,VA,Gretna,-79.36463910155516,36.94916822863243
Virginia,VA,Grottoes,-78.82516038156754,38.269150928106036
Virginia,VA,Groveton,-77.09803284316688,38.76053812123648
Virginia,VA,Grundy,-82.09875283388833,37.27537294951798
Virginia,VA,Gwynn,-76.28830847741767,37.49836247091763
Virginia,VA,Halifax,-78.9279476255562,36.76119722803043
Virginia,VA,Hallwood,-75.58978242116798,37.877373537150284
Virginia,VA,Hamilton,-77.66419528360933,39.13487879161407
Virginia,VA,Hampden-Sydney,-78.46925082179074,37.2415504513478
Virginia,VA,Hampton,-76.36321648444724,37.05545413514132
Virginia,VA,Hanover,-77.37064147671437,37.76677623699542
Virginia,VA,Harborton,-75.83324077693538,37.65958065129563
Virginia,VA,Harrisonburg,-78.87353333636504,38.43614890380137
Virginia,VA,Harriston,-78.82831969763788,38.21201008901081
Virginia,VA,Hayfield,-77.13208844449122,38.75357059560767
Virginia,VA,Haymarket,-77.63629692821289,38.812169394552974
Virginia,VA,Haysi,-82.29308812126419,37.21505947198256
Virginia,VA,Heathsville,-76.47848005944041,37.92004010207251
Virginia,VA,Henry Fork,-79.8710464196803,36.96790571918673
Virginia,VA,Herndon,-77.38671922680719,38.96994097199473
Virginia,VA,Highland Springs,-77.32850217489012,37.55159635005377
Virginia,VA,Hillsboro,-77.72391417499006,39.198716087382024
Virginia,VA,Hillsville,-80.73715888430831,36.76131291222781
Virginia,VA,Hiwassee,-80.7044452594774,36.96824326829542
Virginia,VA,Hollins,-79.95345196669987,37.34339020057758
Virginia,VA,Hollymead,-78.438608802431,38.12660244352429
Virginia,VA,Honaker,-81.96853903076028,37.01557967805211
Virginia,VA,Hopewell,-77.29853127442291,37.29148183634137
Virginia,VA,Horntown,-75.4559025858075,37.965538719203415
Virginia,VA,Horse Pasture,-79.95142892513843,36.63127187053945
Virginia,VA,Hot Springs,-79.82386272880424,38.001294670433666
Virginia,VA,Huntington,-77.07401308526755,38.79159468910516
Virginia,VA,Hurt,-79.30292339839323,37.095433498159494
Virginia,VA,Hybla Valley,-77.08219344780565,38.7484932223066
Virginia,VA,Idylwood,-77.2055424972702,38.88961174179898
Virginia,VA,Independence,-81.1511250399352,36.62541839549787
Virginia,VA,Independent Hill,-77.40897307498136,38.64040951864427
Virginia,VA,Innsbrook,-77.57747128722558,37.655248986219206
Virginia,VA,Iron Gate,-79.79034905089073,37.7985458045458
Virginia,VA,Irvington,-76.42052512306478,37.66208974452163
Virginia,VA,Ivanhoe,-80.96828622036476,36.84283369598986
Virginia,VA,Ivor,-76.89779348722416,36.90520600786668
Virginia,VA,Ivy,-78.59866215442864,38.06113767539773
Virginia,VA,Jarratt,-77.46890180774984,36.815971755147594
Virginia,VA,Jolivue,-79.06684003529726,38.11485220573935
Virginia,VA,Jonesville,-83.11540011418323,36.687050736864805
Virginia,VA,Keller,-75.76443821337466,37.62120905264248
Virginia,VA,Kenbridge,-78.12834527928548,36.96082656510554
Virginia,VA,Keokee,-82.91610049895056,36.86221892912344
Virginia,VA,Keysville,-78.48044737835265,37.03901041163055
Virginia,VA,Kilmarnock,-76.38340806553182,37.71178650543527
Virginia,VA,King and Queen Court House,-76.87822235354454,37.668315086408676
Virginia,VA,King George,-77.18960095306598,38.28072824608636
Virginia,VA,King William,-77.02122346333634,37.68818431918833
Virginia,VA,Kings Park,-77.23956766081133,38.80257903344236
Virginia,VA,Kings Park West,-77.29600680754521,38.81513780243819
Virginia,VA,Kingstowne,-77.14446720918289,38.76247039060691
Virginia,VA,La Crosse,-78.09389038424366,36.70140396132059
Virginia,VA,Lafayette,-80.20508890409076,37.233002306807194
Virginia,VA,Lake Barcroft,-77.15786443492965,38.851366083777044
Virginia,VA,Lake Caroline,-77.52438857072136,37.98557510074808
Virginia,VA,Lake Holiday,-78.32445726789516,39.30915736827639
Virginia,VA,Lake Land'Or,-77.55930144281672,38.01702156427824
Virginia,VA,Lake Monticello,-78.3294565947098,37.92100094257684
Virginia,VA,Lake of the Woods,-77.75985493295327,38.3342455358795
Virginia,VA,Lake Ridge,-77.30590901214572,38.68433344667797
Virginia,VA,Lake Wilderness,-77.72764058235775,38.30362222583949
Virginia,VA,Lakeside,-77.47675282451704,37.613257780897655
Virginia,VA,Lancaster,-76.45485072821486,37.767500433840205
Virginia,VA,Lansdowne,-77.48387934706084,39.084583068364715
Virginia,VA,Laurel,-77.50621385552796,37.63753583397113
Virginia,VA,Laurel Hill,-77.24217414898395,38.70257879722996
Virginia,VA,Laurel Park,-79.78719145051103,36.68708392016783
Virginia,VA,Lawrenceville,-77.85385215901381,36.75641387490676
Virginia,VA,Laymantown,-79.85245672969153,37.362839558922055
Virginia,VA,Lebanon,-82.07765833776341,36.899271835300375
Virginia,VA,Lee Mont,-75.68024755002293,37.77985259789708
Virginia,VA,Leesburg,-77.55440966848506,39.10575149959528
Virginia,VA,Lexington,-79.4440492844134,37.782504678296206
Virginia,VA,Lincolnia,-77.15433003503084,38.81578520182308
Virginia,VA,Linton Hall,-77.57497844660404,38.75510294743777
Virginia,VA,Loch Lomond,-77.4816807064006,38.78117331023483
Virginia,VA,Long Branch,-77.27134036845699,38.83019254227799
Virginia,VA,Lorton,-77.21625466415817,38.698416614010334
Virginia,VA,Loudoun Valley Estates,-77.50818081422264,38.980105032945545
Virginia,VA,Louisa,-77.99847567981095,38.021168627524666
Virginia,VA,Lovettsville,-77.63989909868216,39.27356282385071
Virginia,VA,Lovingston,-78.86888310114105,37.76050293432505
Virginia,VA,Low Moor,-79.8706463606129,37.79434820596796
Virginia,VA,Lowes Island,-77.35242591979056,39.047071507741016
Virginia,VA,Lunenburg,-78.26823388186946,36.9584320213702
Virginia,VA,Luray,-78.45471445833799,38.66526515945042
Virginia,VA,Lynchburg,-79.19085334045081,37.400278210956365
Virginia,VA,Lyndhurst,-78.95157812699586,38.022076198453234
Virginia,VA,Madison,-78.25859523077469,38.379398912751896
Virginia,VA,Madison Heights,-79.10573045132496,37.44873683113745
Virginia,VA,Makemie Park,-75.58446497805754,37.910605017540334
Virginia,VA,Manassas,-77.48388867165238,38.74791136007829
Virginia,VA,Manassas Park,-77.4450011113704,38.771865146585164
Virginia,VA,Manchester,-77.5395893740225,37.49019031109603
Virginia,VA,Mantua,-77.25714385121375,38.85258884869372
Virginia,VA,Mappsburg,-75.75925627707639,37.575955486208464
Virginia,VA,Mappsville,-75.5688899708161,37.84327789614228
Virginia,VA,Marion,-81.51350618072752,36.838855891179
Virginia,VA,Marshall,-77.8452751923824,38.86613741861721
Virginia,VA,Martinsville,-79.86362136573443,36.682652205246804
Virginia,VA,Marumsco,-77.26197975179932,38.637304796942345
Virginia,VA,Mason Neck,-77.18191384285772,38.65562149849685
Virginia,VA,Massanetta Springs,-78.83398220305101,38.389877920226326
Virginia,VA,Massanutten,-78.72694437176833,38.41147108579192
Virginia,VA,Mathews,-76.32452886195668,37.436523227292234
Virginia,VA,Matoaca,-77.46785865459421,37.231262141197746
Virginia,VA,Maurertown,-78.4614735106118,38.9325361181246
Virginia,VA,Max Meadows,-80.96781922462719,36.979800713010505
Virginia,VA,McKenney,-77.72190095907456,36.98534842802616
Virginia,VA,McLean,-77.1942863718054,38.943609853452024
Virginia,VA,McMullin,-81.57747447716253,36.8179467621148
Virginia,VA,McNair,-77.41156369492352,38.95129596111865
Virginia,VA,Meadow View,-81.87283385963634,36.76377781705135
Virginia,VA,Meadowbrook,-77.47396133735468,37.430131052291955
Virginia,VA,Mechanicsville,-77.35609530201167,37.62624983839263
Virginia,VA,Melfa,-75.7406711363658,37.648859046376266
Virginia,VA,Merrifield,-77.24255530865273,38.873062133250095
Virginia,VA,Merrimac,-80.42444817954738,37.190355640441375
Virginia,VA,Metompkin,-75.60543344267293,37.767075775328166
Virginia,VA,Middlebrook,-79.21823699091055,38.055227203630885
Virginia,VA,Middleburg,-77.74287496364656,38.97151568634985
Virginia,VA,Middletown,-78.27803636387904,39.02875105735145
Virginia,VA,Midland,-77.72127183263301,38.598420579450185
Virginia,VA,Mineral,-77.90612464838537,38.006785562884026
Virginia,VA,Modest Town,-75.56103710054693,37.8169159585802
Virginia,VA,Montclair,-77.3400139167663,38.61108664911304
Virginia,VA,Monterey,-79.58091788100694,38.41158671705256
Virginia,VA,Montrose,-77.37719150298064,37.52000084419047
Virginia,VA,Montross,-76.82266735495914,38.09407880816722
Virginia,VA,Montvale,-79.72528090020477,37.38659192214978
Virginia,VA,Moorefield Station,-77.49710072449376,38.998142298283355
Virginia,VA,Motley,-79.34742298758759,37.06565029063258
Virginia,VA,Mount Crawford,-78.94129818714782,38.36010393515258
Virginia,VA,Mount Hermon,-79.41962459037728,36.67162407770292
Virginia,VA,Mount Jackson,-78.65126508159481,38.73940340262605
Virginia,VA,Mount Sidney,-78.96537632157285,38.258598510335254
Virginia,VA,Mount Vernon,-77.10431170867601,38.71397983664796
Virginia,VA,Mountain Road,-78.98897732813063,36.75854448385687
Virginia,VA,Narrows,-80.80826365466264,37.33154373504672
Virginia,VA,Nassawadox,-75.85914731264117,37.47625759349388
Virginia,VA,Nathalie,-78.94216838915146,36.9380808077525
Virginia,VA,Neabsco,-77.28468874558708,38.608291720210566
Virginia,VA,Nellysford,-78.88278261721825,37.91297602994824
Virginia,VA,Nelsonia,-75.58951583623177,37.82242995799326
Virginia,VA,New Baltimore,-77.71511173641922,38.749510319822924
Virginia,VA,New Castle,-80.11185562887344,37.50126373464165
Virginia,VA,New Church,-75.52912714713119,37.982624714932065
Virginia,VA,New Hope,-78.90442121888204,38.19540912723435
Virginia,VA,New Kent,-76.98624814313528,37.50950643654948
Virginia,VA,New Market,-78.67094922589573,38.64593403802406
Virginia,VA,New River,-80.59292752406502,37.14087900371335
Virginia,VA,Newington,-77.19927658296977,38.735809686901526
Virginia,VA,Newington Forest,-77.23393150207382,38.73706997228806
Virginia,VA,Newport News,-76.51850247941404,37.105112456295515
Virginia,VA,Newsoms,-77.12479087456707,36.62624300922592
Virginia,VA,Nickelsville,-82.41600453436612,36.75167374641982
Virginia,VA,Nokesville,-77.57568819889417,38.69398333165363
Virginia,VA,Norfolk,-76.25901670309003,36.89452183962
