id,loc,call_num,a,b,c,d
2017764578,fsa1998023229/PP,LC-USF34-012514-E,Puerto Rico,Ponce Municipality,NA,Ponce
2017764579,fsa1998023230/PP,LC-USF34-012515-E,Puerto Rico,NA,NA,NA
2017764580,fsa1998023231/PP,LC-USF34-012517-E,Puerto Rico,NA,NA,NA
2017764581,fsa1998023232/PP,LC-USF34-012518-E,Puerto Rico,Cidra Municipality,NA,Cidra
2017764582,fsa1998023233/PP,LC-USF34-012519-E,Puerto Rico,Cidra Municipality,NA,NA
2017764583,fsa1998023234/PP,LC-USF34-012520-E,Puerto Rico,NA,NA,NA
2017764584,fsa1998023235/PP,LC-USF34-012522-E,Puerto Rico,Ponce Municipality,NA,NA
2017764585,fsa1998023236/PP,LC-USF34-012523-E,Puerto Rico,Ponce Municipality,NA,NA
2017764586,fsa1998023237/PP,LC-USF34-012524-E,Puerto Rico,NA,NA,NA
2017764587,fsa1998023238/PP,LC-USF34-012525-E,Puerto Rico,Aibonito Municipality,NA,La Plata
2017764588,fsa1998023239/PP,LC-USF34-012526-E,Puerto Rico,NA,NA,NA
2017764589,fsa1998023240/PP,LC-DIG-fsa-8b30663,Puerto Rico,San Juan Municipality,NA,San Juan
2017764590,fsa1998023241/PP,LC-USF34-012528-E,Puerto Rico,Ponce Municipality,NA,Ponce
2017764591,fsa1998023242/PP,LC-USF34-012529-E,Puerto Rico,San Juan Municipality,NA,San Juan
2017764592,fsa1998023243/PP,LC-USF34-012530-E,Puerto Rico,San Juan Municipality,NA,San Juan
2017764593,fsa1998023244/PP,LC-USF34-012532-E,Puerto Rico,San Juan Municipality,NA,San Juan
2017764595,fsa1998023246/PP,LC-USF34-012534-E,Puerto Rico,San Juan Municipality,NA,San Juan
2017764596,fsa1998023247/PP,LC-USF34-012535-E,Puerto Rico,San Juan Municipality,NA,San Juan
2017764597,fsa1998023248/PP,LC-USF34-012536-E,Puerto Rico,NA,NA,NA
2017764598,fsa1998023249/PP,LC-USF34-012537-E,Puerto Rico,San Juan Municipality,NA,NA
2017764599,fsa1998023250/PP,LC-USF34-012538-E,Puerto Rico,San Juan Municipality,NA,NA
2017764600,fsa1998023251/PP,LC-USF34-012539-E,Puerto Rico,San Juan Municipality,NA,NA
2017764601,fsa1998023252/PP,LC-USF34-012540-E,Puerto Rico,Bayamon Municipality,NA,NA
2017764602,fsa1998023253/PP,LC-USF34-012541-E,Puerto Rico,San Juan Municipality,NA,San Juan
2017764606,fsa1998023257/PP,LC-USF34-012546-E,Puerto Rico,San Juan Municipality,NA,San Juan
2017764607,fsa1998023258/PP,LC-USF34-012547-E,Puerto Rico,Ponce Municipality,NA,Ponce
2017764608,fsa1998023259/PP,LC-USF34-012548-E,Puerto Rico,NA,NA,NA
2017764609,fsa1998023260/PP,LC-USF34-012557-E,Puerto Rico,NA,NA,NA
2017764610,fsa1998023261/PP,LC-USF34-012558-E,Puerto Rico,Ponce Municipality,NA,Ponce
2017764612,fsa1998023263/PP,LC-USF34-012564-E,Puerto Rico,Cidra Municipality,NA,NA
2017764613,fsa1998023264/PP,LC-USF34-012565-E,Puerto Rico,Cidra Municipality,NA,NA
2017764614,fsa1998023265/PP,LC-USF34-012567-E,Puerto Rico,Aibonito Municipality,NA,La Plata
2017764615,fsa1998023266/PP,LC-USF34-012569-E,Puerto Rico,Ponce Municipality,NA,Ponce
2017764616,fsa1998023267/PP,LC-USF34-012570-E,Puerto Rico,Ponce Municipality,NA,Ponce
2017764617,fsa1998023268/PP,LC-USF34-012571-E,Puerto Rico,Cidra Municipality,NA,NA
2017764618,fsa1998023269/PP,LC-USF34-012572-E,Puerto Rico,Ponce Municipality,NA,Ponce
2017764619,fsa1998023270/PP,LC-USF34-012573-E,Puerto Rico,Ponce Municipality,NA,Ponce
2017764620,fsa1998023271/PP,LC-USF34-012574-E,Puerto Rico,San Juan Municipality,NA,San Juan
2017764621,fsa1998023272/PP,LC-USF34-012575-E,Puerto Rico,NA,NA,NA
2017764623,fsa1998023274/PP,LC-USF34-012578-E,Puerto Rico,Ponce Municipality,NA,Ponce
2017764624,fsa1998023275/PP,LC-USF34-012579-E,Puerto Rico,San Juan Municipality,NA,San Juan
2017764626,fsa1998023277/PP,LC-DIG-fsa-8b30718,Puerto Rico,Ponce Municipality,NA,NA
2017764627,fsa1998023278/PP,LC-USF34-012582-E,Puerto Rico,San Juan Municipality,NA,San Juan
2017764628,fsa1998023279/PP,LC-USF34-012583-E,Puerto Rico,Ponce Municipality,NA,NA
2017764629,fsa1998023280/PP,LC-USF34-012584-E,Puerto Rico,San Juan Municipality,NA,San Juan
2017764630,fsa1998023281/PP,LC-USF34-012587-E,Puerto Rico,San Juan Municipality,NA,San Juan
2017764631,fsa1998023282/PP,LC-USF34-012588-E,Puerto Rico,San Juan Municipality,NA,San Juan
2017764633,fsa1998023284/PP,LC-USF34-012590-E,Puerto Rico,San Juan Municipality,NA,NA
2017764634,fsa1998023285/PP,LC-USF34-012591-E,Puerto Rico,San Juan Municipality,NA,NA
2017764635,fsa1998023286/PP,LC-USF34-012592-E,Puerto Rico,San Juan Municipality,NA,NA
2017764636,fsa1998023287/PP,LC-USF34-012593-E,Puerto Rico,San Juan Municipality,NA,NA
2017764637,fsa1998023288/PP,LC-USF34-012595-E,Puerto Rico,San Juan Municipality,NA,NA
2017764638,fsa1998023289/PP,LC-USF34-012596-E,Puerto Rico,San Juan Municipality,NA,NA
2017764639,fsa1998023290/PP,LC-DIG-fsa-8b30734,Puerto Rico,San Juan Municipality,NA,NA
2017764640,fsa1998023291/PP,LC-USF34-012600-E,Puerto Rico,Aibonito Municipality,NA,La Plata
2017764641,fsa1998023292/PP,LC-USF34-012601-E,Puerto Rico,Aibonito Municipality,NA,La Plata
2017764642,fsa1998023293/PP,LC-USF34-012602-E,Puerto Rico,San Juan Municipality,NA,NA
2017764490,fsa1998023141/PP,LC-USF34-012384-E,Puerto Rico,San Juan Municipality,NA,San Juan
2017797070,fsa2000028247/PP,LC-USF34-046658-D,Puerto Rico,Barranquitas Municipality,NA,Barranquitas
2017797844,fsa2000029021/PP,LC-USF34-047432-D,Puerto Rico,Ponce Municipality,NA,Guanica
2017798332,fsa2000029509/PP,LC-USF34-047920-D,Puerto Rico,San German Municipality,NA,San German
